Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,49,9,0.0076508
20,50,7,0.0025134
20,51,6,0.0039876
20,52,9,0.0028728
20,53,5,0.0054772
20,54,5,0.0020851
20,55,5,0.0005638
20,56,6,0.0016759
20,57,6,0.0038854
20,58,5,0.0012568
20,59,5,0.0008771
20,60,4,0.0013918
20,61,4,0.0009504
20,62,3,0.0018141
20,63,2,0.0007759
20,64,6,0.0032023
20,65,1,0.0007521
20,66,3,0.001933
20,67,2,0.0007097
20,68,3,0.0008421
20,69,4,0.0010591
20,70,6,0.0014762
20,71,2,0.0011774
20,72,2,0.0015565
20,73,5,0.0012401
20,74,3,0.0002411
20,75,1,0.0007818
20,76,2,0.0007143
20,77,4,0.0005336
20,78,2,0.0006135
20,79,3,0.0006056
20,80,4,0.0025577
20,81,3,0.0007575
20,82,1,0.0002564
20,83,0,0.0003592
20,84,5,0.0006242
20,85,0,0.0001572
20,86,2,0.0001717
20,87,4,0.0005958
20,88,1,0.0004174
20,89,2,0.0006049
20,90,1,0.0005057
20,91,3,0.0008079
20,92,2,0.0005134
20,93,1,0.0001335
20,94,2,0.0004151
20,95,1,0.0006217
20,96,3,0.000293
20,97,1,0.0001463
20,98,1,0.0003486
20,99,0,0.000422
20,0,20,5.1e-06
20,1,19,7.4e-06
20,2,19,1.11e-05
20,3,19,1.63e-05
20,4,18,0.011994
20,5,17,0.0007786
20,6,18,0.0002695
20,7,17,0.0108142
20,8,17,0.0064603
20,9,16,0.0002632
20,10,16,0.0341602
20,11,17,0.0027391
20,12,15,0.0176479
20,13,17,0.0151964
20,14,14,0.0285882
20,15,15,0.0247384
20,16,16,0.0107266
20,17,13,0.0052449
20,18,15,0.0204685
20,19,14,0.0458419
20,20,14,0.0128328
20,21,12,0.020635
20,22,8,0.0086885
20,23,13,0.0079487
20,24,12,0.0208222
20,25,12,0.008948
20,26,13,0.0200885
20,27,11,0.0096656
20,28,12,0.0076525
20,29,11,0.0092976
20,30,9,0.0109605
20,31,11,0.0055682
20,32,8,0.0049127
20,33,10,0.0201031
20,34,11,0.0037755
20,35,9,0.0011387
20,36,10,0.0059102
20,37,9,0.0032648
20,38,5,0.0041029
20,39,8,0.0013203
20,40,8,0.003061
20,41,5,0.0089248
20,42,8,0.0012169
20,43,7,0.0016338
