Informantes,Respuestas,Agentes_Confiables,Tiempo_s
20,81,1,0.0003545
20,82,2,0.0004792
20,83,2,9.39e-05
20,84,4,0.0008109
20,85,1,0.0001695
20,86,2,0.000546
20,87,2,0.0003499
20,88,4,0.0003671
20,89,1,0.0003819
20,90,3,0.0002738
20,91,2,0.001293
20,92,3,0.0006794
20,93,2,0.0006504
20,94,2,0.0005307
20,95,0,0.0005947
20,96,3,0.0002353
20,97,0,0.000428
20,98,0,0.0005051
20,99,0,0.0002843
20,5,18,0.0092412
20,6,16,0.0044007
20,7,17,0.0234901
20,8,17,0.021635
20,9,14,0.0159714
20,10,15,0.032318
20,11,14,0.0540846
20,12,17,0.0089713
20,13,17,0.0042582
20,14,16,0.0099171
20,15,16,0.0246427
20,16,14,0.0353726
20,17,15,0.0348994
20,18,13,0.0484203
20,19,13,0.0351366
20,20,14,0.025434
20,21,12,0.0319997
20,22,14,0.025628
20,23,14,0.010772
20,24,13,0.0208425
20,25,13,0.0131616
20,26,12,0.023041
20,27,12,0.0143798
20,28,11,0.0421252
20,29,11,0.0136567
20,30,11,0.0077759
20,31,11,0.0091102
20,32,7,0.0067915
20,33,11,0.0187249
20,34,8,0.0009586
20,35,9,0.0208222
20,36,6,0.001859
20,37,6,0.0031487
20,38,9,0.00368
20,39,6,0.0031407
20,40,11,0.009915
20,41,8,0.015409
20,42,6,0.0037599
20,43,9,0.0025243
20,44,7,0.0058821
20,45,5,0.0013726
20,46,9,0.0015113
20,47,5,0.0009379
20,48,7,0.0031211
20,49,6,0.002899
20,50,8,0.0010139
20,51,3,0.0016745
20,52,6,0.00203
20,53,5,0.002101
20,54,6,0.0056677
20,55,6,0.0024319
20,56,3,0.0016562
20,57,4,0.0006276
20,58,5,0.0005709
20,59,5,0.0018511
20,60,6,0.0027191
20,61,2,0.0014183
20,62,5,0.0007314
20,63,5,0.0006542
20,64,5,0.0004754
20,65,2,0.0013564
20,66,5,0.0024931
20,67,5,0.0023838
20,68,3,0.0002069
20,69,2,0.0009008
20,70,3,0.0046822
20,71,7,0.0011052
20,72,1,0.0014726
20,73,0,0.0005197
20,74,2,0.0006862
20,75,3,0.00038
20,76,1,0.0008859
20,77,1,0.0007426
20,78,3,0.0004774
20,79,0,0.0003061
